timestamp,open,high,low,close,volume,datetime
1735779600000,94946.0,95300.0,94551.0,94680.0,51.93383575,2025-01-02 01:00:00
1735783200000,94682.0,95016.0,94646.0,95016.0,6.51406879,2025-01-02 02:00:00
1735786800000,95073.0,95078.0,94731.0,94833.0,24.44634208,2025-01-02 03:00:00
1735790400000,94836.0,95811.0,94819.0,95509.0,43.20872351,2025-01-02 04:00:00
1735794000000,95526.0,95628.0,95250.0,95421.0,32.06716097,2025-01-02 05:00:00
1735797600000,95424.0,95524.0,95229.0,95425.0,5.39643515,2025-01-02 06:00:00
1735801200000,95440.0,95725.0,95391.0,95700.0,44.29069401,2025-01-02 07:00:00
1735804800000,95699.0,96042.0,95489.0,96007.0,25.79959589,2025-01-02 08:00:00
1735808400000,95960.0,96643.0,95915.0,96634.0,47.95745663,2025-01-02 09:00:00
1735812000000,96651.0,96662.0,96432.0,96610.0,24.21953724,2025-01-02 10:00:00
1735815600000,96613.0,96747.0,96390.0,96618.0,18.0683893,2025-01-02 11:00:00
1735819200000,96646.0,96777.0,96538.0,96754.0,19.48356875,2025-01-02 12:00:00
1735822800000,96754.0,96840.0,96354.0,96364.0,35.94410997,2025-01-02 13:00:00
1735826400000,96363.0,97284.0,95869.0,97151.0,243.57275978,2025-01-02 14:00:00
1735830000000,97215.0,97221.0,96074.0,96363.0,65.12230928,2025-01-02 15:00:00
1735833600000,96401.0,97562.0,95964.0,97149.0,214.39919104,2025-01-02 16:00:00
1735837200000,97148.0,97512.0,96255.0,96678.0,80.08505473,2025-01-02 17:00:00
1735840800000,96723.0,97271.0,96337.0,97236.0,22.49215631,2025-01-02 18:00:00
1735844400000,97235.0,97700.0,97114.0,97212.0,19.13574213,2025-01-02 19:00:00
1735848000000,97303.0,97745.0,97213.0,97220.0,23.21129918,2025-01-02 20:00:00
1735851600000,97231.0,97257.0,96951.0,97136.0,7.72809411,2025-01-02 21:00:00
1735855200000,97068.0,97090.0,96616.0,96831.0,19.5988763,2025-01-02 22:00:00
1735858800000,96780.0,96984.0,96711.0,96907.0,4.80492692,2025-01-02 23:00:00
1735862400000,96895.0,96980.0,96696.0,96740.0,32.55150141,2025-01-03 00:00:00
1735866000000,96740.0,96909.0,96585.0,96888.0,19.37335506,2025-01-03 01:00:00
1735869600000,96891.0,97234.0,96760.0,96889.0,106.45258391,2025-01-03 02:00:00
1735873200000,96922.0,97009.0,96782.0,96998.0,20.50579639,2025-01-03 03:00:00
1735876800000,96974.0,96974.0,96712.0,96727.0,9.74201885,2025-01-03 04:00:00
1735880400000,96736.0,96774.0,96528.0,96673.0,14.04240744,2025-01-03 05:00:00
1735884000000,96674.0,96835.0,96451.0,96482.0,11.29423806,2025-01-03 06:00:00
1735887600000,96495.0,96572.0,96216.0,96247.0,22.20919913,2025-01-03 07:00:00
1735891200000,96226.0,96446.0,96042.0,96042.0,38.5718787,2025-01-03 08:00:00
1735894800000,96042.0,96609.0,96042.0,96508.0,42.77999754,2025-01-03 09:00:00
1735898400000,96483.0,96562.0,96331.0,96436.0,35.14040271,2025-01-03 10:00:00
1735902000000,96433.0,96747.0,96413.0,96690.0,14.07010137,2025-01-03 11:00:00
1735905600000,96690.0,96852.0,96608.0,96609.0,24.15450412,2025-01-03 12:00:00
1735909200000,96608.0,96758.0,96423.0,96451.0,46.47323468,2025-01-03 13:00:00
1735912800000,96458.0,97267.0,96458.0,96975.0,154.31766279,2025-01-03 14:00:00
1735916400000,96948.0,97588.0,96702.0,97461.0,127.44334174,2025-01-03 15:00:00
1735920000000,97455.0,98374.0,97364.0,97809.0,138.04985124,2025-01-03 16:00:00
1735923600000,97842.0,98228.0,97813.0,97981.0,22.06438858,2025-01-03 17:00:00
1735927200000,98016.0,98658.0,97953.0,98483.0,31.50850743,2025-01-03 18:00:00
1735930800000,98495.0,98951.0,98486.0,98573.0,101.32861686,2025-01-03 19:00:00
1735934400000,98557.0,98731.0,98268.0,98320.0,94.05942458,2025-01-03 20:00:00
1735938000000,98300.0,98388.0,98159.0,98235.0,14.89892319,2025-01-03 21:00:00
1735941600000,98272.0,98493.0,98219.0,98262.0,14.66810886,2025-01-03 22:00:00
1735945200000,98277.0,98348.0,98024.0,98133.0,23.71905331,2025-01-03 23:00:00
1735948800000,98133.0,98240.0,97882.0,97916.0,54.46996268,2025-01-04 00:00:00
1735952400000,97919.0,98068.0,97787.0,98000.0,11.6258792,2025-01-04 01:00:00
1735956000000,97994.0,98269.0,97813.0,98227.0,11.70368111,2025-01-04 02:00:00
1735959600000,98250.0,98266.0,98012.0,98200.0,10.48340079,2025-01-04 03:00:00
1735963200000,98160.0,98160.0,97866.0,97967.0,5.56507856,2025-01-04 04:00:00
1735966800000,97973.0,98160.0,97944.0,98092.0,11.9406601,2025-01-04 05:00:00
1735970400000,98098.0,98150.0,98001.0,98082.0,18.05170742,2025-01-04 06:00:00
1735974000000,98092.0,98289.0,98061.0,98215.0,10.04669189,2025-01-04 07:00:00
1735977600000,98237.0,98254.0,97893.0,97893.0,20.28724144,2025-01-04 08:00:00
1735981200000,97892.0,97969.0,97540.0,97674.0,33.96642636,2025-01-04 09:00:00
1735984800000,97657.0,97811.0,97601.0,97763.0,15.78356461,2025-01-04 10:00:00
1735988400000,97762.0,97892.0,97685.0,97882.0,6.30413373,2025-01-04 11:00:00
1735992000000,97856.0,97962.0,97772.0,97859.0,14.8347095,2025-01-04 12:00:00
1735995600000,97861.0,98033.0,97739.0,97949.0,25.56907336,2025-01-04 13:00:00
1735999200000,97945.0,98047.0,97822.0,98021.0,19.96970588,2025-01-04 14:00:00
1736002800000,98027.0,98127.0,97540.0,97683.0,44.1740619,2025-01-04 15:00:00
1736006400000,97660.0,97845.0,97577.0,97695.0,18.2195631,2025-01-04 16:00:00
1736010000000,97700.0,98021.0,97682.0,98005.0,11.04401622,2025-01-04 17:00:00
1736013600000,98006.0,98115.0,97904.0,97953.0,7.34966977,2025-01-04 18:00:00
1736017200000,97972.0,98324.0,97924.0,98151.0,11.69492017,2025-01-04 19:00:00
1736020800000,98162.0,98634.0,98162.0,98590.0,24.71529402,2025-01-04 20:00:00
1736024400000,98641.0,98753.0,98339.0,98342.0,27.22785336,2025-01-04 21:00:00
1736028000000,98372.0,98469.0,98268.0,98433.0,13.15417038,2025-01-04 22:00:00
1736031600000,98389.0,98424.0,98148.0,98209.0,17.30983781,2025-01-04 23:00:00
1736035200000,98218.0,98372.0,98148.0,98209.0,19.41962362,2025-01-05 00:00:00
1736038800000,98212.0,98312.0,98039.0,98127.0,8.86069578,2025-01-05 01:00:00
1736042400000,98132.0,98213.0,98092.0,98213.0,3.33301376,2025-01-05 02:00:00
1736046000000,98214.0,98215.0,98044.0,98165.0,1.73229725,2025-01-05 03:00:00
1736049600000,98208.0,98481.0,98204.0,98332.0,23.63596285,2025-01-05 04:00:00
1736053200000,98355.0,98445.0,98268.0,98340.0,20.29812828,2025-01-05 05:00:00
1736056800000,98340.0,98467.0,98289.0,98443.0,2.64622901,2025-01-05 06:00:00
1736060400000,98447.0,98447.0,98257.0,98257.0,10.98706083,2025-01-05 07:00:00
1736064000000,98256.0,98256.0,97786.0,97812.0,24.93797714,2025-01-05 08:00:00
1736067600000,97846.0,97921.0,97629.0,97629.0,11.41351028,2025-01-05 09:00:00
1736071200000,97630.0,97723.0,97582.0,97706.0,10.42595914,2025-01-05 10:00:00
1736074800000,97690.0,97798.0,97610.0,97620.0,22.71011021,2025-01-05 11:00:00
1736078400000,97620.0,97925.0,97570.0,97744.0,40.04693623,2025-01-05 12:00:00
1736082000000,97739.0,97986.0,97675.0,97675.0,14.79832659,2025-01-05 13:00:00
1736085600000,97699.0,97926.0,97277.0,97830.0,47.77511852,2025-01-05 14:00:00
1736089200000,97865.0,98210.0,97740.0,98005.0,14.85599891,2025-01-05 15:00:00
1736092800000,98008.0,98302.0,97927.0,98013.0,42.29960617,2025-01-05 16:00:00
1736096400000,98013.0,98055.0,97647.0,97705.0,2.25507077,2025-01-05 17:00:00
1736100000000,97720.0,97911.0,97588.0,97911.0,9.27420044,2025-01-05 18:00:00
1736103600000,97909.0,98094.0,97828.0,98063.0,8.93912847,2025-01-05 19:00:00
1736107200000,98075.0,98631.0,97999.0,98241.0,45.38477275,2025-01-05 20:00:00
1736110800000,98255.0,98500.0,98197.0,98465.0,21.64620085,2025-01-05 21:00:00
1736114400000,98488.0,98717.0,98327.0,98654.0,18.02880989,2025-01-05 22:00:00
1736118000000,98669.0,98799.0,98327.0,98327.0,29.01545383,2025-01-05 23:00:00
1736121600000,98389.0,98717.0,98197.0,98201.0,45.45570567,2025-01-06 00:00:00
1736125200000,98256.0,98778.0,97919.0,98720.0,49.88422078,2025-01-06 01:00:00
1736128800000,98710.0,99252.0,98650.0,98793.0,98.1904404,2025-01-06 02:00:00
1736132400000,98793.0,99180.0,98751.0,99019.0,24.0793359,2025-01-06 03:00:00
1736136000000,99031.0,99445.0,99031.0,99427.0,18.86538259,2025-01-06 04:00:00
1736139600000,99427.0,99857.0,99359.0,99575.0,24.94491454,2025-01-06 05:00:00
1736143200000,99621.0,99717.0,99413.0,99486.0,11.60413215,2025-01-06 06:00:00
1736146800000,99488.0,99502.0,99168.0,99279.0,20.8131029,2025-01-06 07:00:00
1736150400000,99277.0,99586.0,98985.0,99015.0,31.33948627,2025-01-06 08:00:00
1736154000000,99015.0,99221.0,98932.0,98961.0,19.61093918,2025-01-06 09:00:00
1736157600000,98961.0,99018.0,98683.0,98728.0,17.73185462,2025-01-06 10:00:00
1736161200000,98739.0,99359.0,98683.0,99221.0,35.81157031,2025-01-06 11:00:00
1736164800000,99234.0,99669.0,99122.0,99134.0,67.02051693,2025-01-06 12:00:00
1736168400000,99130.0,99541.0,98884.0,99464.0,67.14181117,2025-01-06 13:00:00
1736172000000,99466.0,101263.0,98705.0,100741.0,246.50823822,2025-01-06 14:00:00
1736175600000,100776.0,102496.0,100487.0,102138.0,233.94719663,2025-01-06 15:00:00
1736179200000,102183.0,102514.0,101737.0,102172.0,158.1733094,2025-01-06 16:00:00
1736182800000,102170.0,102170.0,101306.0,101870.0,91.28822945,2025-01-06 17:00:00
1736186400000,101870.0,102087.0,101626.0,101776.0,77.26483378,2025-01-06 18:00:00
1736190000000,101805.0,102089.0,101665.0,101853.0,129.91855378,2025-01-06 19:00:00
1736193600000,101892.0,102360.0,101892.0,102137.0,190.00327888,2025-01-06 20:00:00
1736197200000,102185.0,102407.0,101633.0,101653.0,48.24338849,2025-01-06 21:00:00
1736200800000,101657.0,102118.0,101641.0,102038.0,23.81605803,2025-01-06 22:00:00
1736204400000,102041.0,102280.0,101932.0,102280.0,10.95639186,2025-01-06 23:00:00
1736208000000,102278.0,102760.0,101997.0,102095.0,25.84849691,2025-01-07 00:00:00
1736211600000,102068.0,102121.0,101738.0,101968.0,44.98625321,2025-01-07 01:00:00
1736215200000,101997.0,102059.0,101699.0,101711.0,7.17970028,2025-01-07 02:00:00
1736218800000,101719.0,101848.0,101557.0,101742.0,10.56437563,2025-01-07 03:00:00
1736222400000,101723.0,101961.0,101698.0,101698.0,8.47534535,2025-01-07 04:00:00
1736226000000,101678.0,101798.0,101629.0,101749.0,4.28927015,2025-01-07 05:00:00
1736229600000,101729.0,101905.0,101653.0,101824.0,5.17231062,2025-01-07 06:00:00
1736233200000,101842.0,102017.0,101662.0,101664.0,37.15656988,2025-01-07 07:00:00
1736236800000,101759.0,101989.0,101651.0,101906.0,18.94364425,2025-01-07 08:00:00
1736240400000,101917.0,101917.0,101643.0,101730.0,21.70279601,2025-01-07 09:00:00
1736244000000,101705.0,101705.0,101382.0,101415.0,18.26600078,2025-01-07 10:00:00
1736247600000,101415.0,101461.0,100498.0,100855.0,69.58288142,2025-01-07 11:00:00
1736251200000,100860.0,100933.0,100633.0,100756.0,36.07379067,2025-01-07 12:00:00
1736254800000,100747.0,100945.0,100624.0,100651.0,43.61822324,2025-01-07 13:00:00
1736258400000,100650.0,100848.0,99765.0,100013.0,185.67011696,2025-01-07 14:00:00
1736262000000,100026.0,100105.0,97124.0,97915.0,442.04085313,2025-01-07 15:00:00
1736265600000,97914.0,98302.0,97547.0,97715.0,107.06365154,2025-01-07 16:00:00
1736269200000,97741.0,97781.0,96573.0,97245.0,111.60550826,2025-01-07 17:00:00
1736272800000,97238.0,97490.0,96574.0,96707.0,35.04197152,2025-01-07 18:00:00
1736276400000,96711.0,97146.0,96296.0,96394.0,37.8592203,2025-01-07 19:00:00
1736280000000,96410.0,96800.0,96130.0,96501.0,103.77533155,2025-01-07 20:00:00
1736283600000,96443.0,97049.0,96363.0,96512.0,67.18199778,2025-01-07 21:00:00
1736287200000,96450.0,97200.0,96404.0,97117.0,30.89224876,2025-01-07 22:00:00
1736290800000,97122.0,97129.0,96818.0,96946.0,17.60940902,2025-01-07 23:00:00
1736294400000,96922.0,97248.0,96712.0,97247.0,48.24148042,2025-01-08 00:00:00
1736298000000,97246.0,97246.0,96609.0,96901.0,31.79785969,2025-01-08 01:00:00
1736301600000,96880.0,97143.0,96750.0,96933.0,16.72151962,2025-01-08 02:00:00
1736305200000,96859.0,96859.0,96216.0,96506.0,43.90182611,2025-01-08 03:00:00
1736308800000,96519.0,96603.0,96088.0,96259.0,19.40452786,2025-01-08 04:00:00
1736312400000,96320.0,96620.0,96091.0,96477.0,17.49616411,2025-01-08 05:00:00
1736316000000,96554.0,96603.0,95253.0,95258.0,66.97018659,2025-01-08 06:00:00
1736319600000,95270.0,95765.0,95239.0,95630.0,90.20069747,2025-01-08 07:00:00
1736323200000,95610.0,96095.0,95490.0,95937.0,114.69014809,2025-01-08 08:00:00
1736326800000,95913.0,96070.0,95398.0,95413.0,74.06002645,2025-01-08 09:00:00
1736330400000,95419.0,95949.0,95419.0,95924.0,69.03458081,2025-01-08 10:00:00
1736334000000,95942.0,96007.0,94511.0,95104.0,175.00878731,2025-01-08 11:00:00
1736337600000,95104.0,95330.0,94812.0,94845.0,74.44582192,2025-01-08 12:00:00
1736341200000,94851.0,95637.0,94851.0,95361.0,86.99176314,2025-01-08 13:00:00
1736344800000,95360.0,95836.0,94896.0,95300.0,122.80921866,2025-01-08 14:00:00
1736348400000,95197.0,96030.0,94614.0,95458.0,168.57215468,2025-01-08 15:00:00
1736352000000,95459.0,95484.0,94506.0,94757.0,158.4920176,2025-01-08 16:00:00
1736355600000,94748.0,94804.0,92502.0,94001.0,296.71644246,2025-01-08 17:00:00
1736359200000,94000.0,95076.0,93751.0,94245.0,177.41630952,2025-01-08 18:00:00
1736362800000,94222.0,94828.0,94006.0,94226.0,58.21121327,2025-01-08 19:00:00
1736366400000,94222.0,94377.0,93750.0,93930.0,88.35940332,2025-01-08 20:00:00
1736370000000,93950.0,94552.0,93600.0,94433.0,26.49149409,2025-01-08 21:00:00
1736373600000,94434.0,95273.0,94434.0,95273.0,44.94427545,2025-01-08 22:00:00
1736377200000,95274.0,95274.0,94897.0,95065.0,10.06670886,2025-01-08 23:00:00
1736380800000,95034.0,95101.0,94799.0,95101.0,12.86793426,2025-01-09 00:00:00
1736384400000,95113.0,95333.0,94954.0,94954.0,33.08768838,2025-01-09 01:00:00
1736388000000,94966.0,94989.0,93439.0,94738.0,258.48893115,2025-01-09 02:00:00
1736391600000,94745.0,94752.0,93989.0,93989.0,38.61501685,2025-01-09 03:00:00
1736395200000,93979.0,94447.0,93775.0,94387.0,15.27050961,2025-01-09 04:00:00
1736398800000,94358.0,94520.0,94234.0,94427.0,10.05212554,2025-01-09 05:00:00
1736402400000,94425.0,94570.0,94017.0,94060.0,9.66784987,2025-01-09 06:00:00
1736406000000,94034.0,94260.0,93179.0,93179.0,57.0287086,2025-01-09 07:00:00
1736409600000,93181.0,93338.0,92679.0,92985.0,111.81635939,2025-01-09 08:00:00
1736413200000,92992.0,93689.0,92941.0,93467.0,62.31733627,2025-01-09 09:00:00
1736416800000,93489.0,93612.0,93005.0,93405.0,43.82696098,2025-01-09 10:00:00
1736420400000,93379.0,93887.0,93192.0,93414.0,112.55157942,2025-01-09 11:00:00
1736424000000,93409.0,93641.0,93122.0,93347.0,19.14521113,2025-01-09 12:00:00
1736427600000,93365.0,93437.0,91884.0,91956.0,131.95756607,2025-01-09 13:00:00
1736431200000,91904.0,92853.0,91761.0,92830.0,152.00415819,2025-01-09 14:00:00
1736434800000,92817.0,94532.0,92655.0,94223.0,107.32606489,2025-01-09 15:00:00
1736438400000,94221.0,94661.0,93851.0,94243.0,70.642593,2025-01-09 16:00:00
1736442000000,94245.0,94268.0,92325.0,92688.0,100.69587331,2025-01-09 17:00:00
1736445600000,92693.0,93214.0,92415.0,93028.0,67.45352667,2025-01-09 18:00:00
1736449200000,93023.0,93287.0,91916.0,91916.0,104.81707914,2025-01-09 19:00:00
1736452800000,91915.0,92313.0,91215.0,91896.0,161.1036547,2025-01-09 20:00:00
1736456400000,91896.0,92479.0,91772.0,92061.0,100.66884631,2025-01-09 21:00:00
1736460000000,92084.0,92703.0,91645.0,92460.0,83.99413288,2025-01-09 22:00:00
1736463600000,92440.0,92649.0,92051.0,92542.0,12.40088208,2025-01-09 23:00:00
1736467200000,92545.0,92835.0,92465.0,92741.0,19.92692772,2025-01-10 00:00:00
1736470800000,92740.0,93128.0,92598.0,93097.0,20.7273893,2025-01-10 01:00:00
1736474400000,93140.0,93674.0,93039.0,93373.0,32.99775792,2025-01-10 02:00:00
1736478000000,93380.0,93708.0,93342.0,93699.0,13.50562967,2025-01-10 03:00:00
1736481600000,93699.0,93877.0,93503.0,93832.0,49.84605836,2025-01-10 04:00:00
1736485200000,93832.0,94227.0,93641.0,93963.0,59.38139622,2025-01-10 05:00:00
1736488800000,93964.0,94317.0,93764.0,94245.0,47.77873076,2025-01-10 06:00:00
1736492400000,94236.0,94976.0,94082.0,94517.0,105.716892,2025-01-10 07:00:00
1736496000000,94511.0,94756.0,94430.0,94691.0,49.90141394,2025-01-10 08:00:00
1736499600000,94690.0,94976.0,94589.0,94801.0,39.5508297,2025-01-10 09:00:00
1736503200000,94810.0,95238.0,94774.0,95229.0,22.82079813,2025-01-10 10:00:00
1736506800000,95238.0,95238.0,94634.0,95092.0,77.55498742,2025-01-10 11:00:00
1736510400000,95091.0,95174.0,94727.0,95023.0,112.44257154,2025-01-10 12:00:00
1736514000000,95021.0,95034.0,92768.0,93536.0,351.25277831,2025-01-10 13:00:00
1736517600000,93540.0,94655.0,93422.0,94114.0,230.29843876,2025-01-10 14:00:00
1736521200000,94086.0,94498.0,92227.0,93739.0,206.0020471,2025-01-10 15:00:00
1736524800000,93726.0,94023.0,93200.0,93768.0,89.30638778,2025-01-10 16:00:00
1736528400000,93636.0,95797.0,93328.0,95737.0,179.205342,2025-01-10 17:00:00
1736532000000,95777.0,95777.0,94600.0,94851.0,39.67048663,2025-01-10 18:00:00
1736535600000,94892.0,95377.0,94436.0,95313.0,7.29569042,2025-01-10 19:00:00
1736539200000,95300.0,95430.0,94650.0,94691.0,11.58214888,2025-01-10 20:00:00
1736542800000,94657.0,94912.0,94605.0,94606.0,6.34202359,2025-01-10 21:00:00
1736546400000,94649.0,94893.0,94580.0,94759.0,12.24097099,2025-01-10 22:00:00
1736550000000,94733.0,94881.0,94671.0,94702.0,13.62229501,2025-01-10 23:00:00
1736553600000,94702.0,94702.0,94364.0,94578.0,69.32256878,2025-01-11 00:00:00
1736557200000,94624.0,94659.0,94227.0,94418.0,10.26770582,2025-01-11 01:00:00
1736560800000,94415.0,94476.0,94182.0,94407.0,4.30048676,2025-01-11 02:00:00
1736564400000,94395.0,94408.0,94102.0,94195.0,6.63892203,2025-01-11 03:00:00
1736568000000,94183.0,94303.0,93843.0,94046.0,15.68470917,2025-01-11 04:00:00
1736571600000,94050.0,94340.0,94010.0,94340.0,20.98175407,2025-01-11 05:00:00
1736575200000,94336.0,94396.0,94187.0,94187.0,8.92991735,2025-01-11 06:00:00
1736578800000,94204.0,94308.0,94120.0,94216.0,3.83963694,2025-01-11 07:00:00
1736582400000,94252.0,94372.0,94035.0,94050.0,18.43936468,2025-01-11 08:00:00
1736586000000,94077.0,94309.0,94032.0,94309.0,1.90325242,2025-01-11 09:00:00
1736589600000,94308.0,94430.0,94278.0,94430.0,28.10091255,2025-01-11 10:00:00
1736593200000,94430.0,94723.0,94413.0,94574.0,19.94432389,2025-01-11 11:00:00
1736596800000,94589.0,94606.0,94481.0,94499.0,6.20396457,2025-01-11 12:00:00
1736600400000,94503.0,94561.0,94328.0,94365.0,18.07569646,2025-01-11 13:00:00
1736604000000,94379.0,94588.0,94306.0,94583.0,4.40773813,2025-01-11 14:00:00
1736607600000,94560.0,94594.0,94345.0,94379.0,10.19204728,2025-01-11 15:00:00
1736611200000,94425.0,94657.0,94301.0,94397.0,150.86549823,2025-01-11 16:00:00
1736614800000,94397.0,94397.0,93944.0,94101.0,68.84363491,2025-01-11 17:00:00
1736618400000,94110.0,94256.0,94068.0,94228.0,6.81000915,2025-01-11 18:00:00
1736622000000,94196.0,94260.0,94040.0,94188.0,9.64838011,2025-01-11 19:00:00
1736625600000,94192.0,94600.0,94138.0,94560.0,38.20168513,2025-01-11 20:00:00
1736629200000,94564.0,94975.0,94559.0,94906.0,60.78423129,2025-01-11 21:00:00
1736632800000,94921.0,94964.0,94559.0,94570.0,35.04627225,2025-01-11 22:00:00
1736636400000,94560.0,94724.0,94535.0,94568.0,22.44468901,2025-01-11 23:00:00
1736640000000,94573.0,94629.0,94408.0,94415.0,12.78163793,2025-01-12 00:00:00
1736643600000,94412.0,94551.0,94283.0,94537.0,12.39715001,2025-01-12 01:00:00
1736647200000,94532.0,94600.0,94434.0,94583.0,15.16372177,2025-01-12 02:00:00
1736650800000,94580.0,94634.0,94374.0,94571.0,4.13505096,2025-01-12 03:00:00
1736654400000,94580.0,94604.0,94455.0,94546.0,3.11878871,2025-01-12 04:00:00
1736658000000,94544.0,94587.0,94464.0,94494.0,1.5187963,2025-01-12 05:00:00
1736661600000,94525.0,94571.0,94340.0,94368.0,14.83035941,2025-01-12 06:00:00
1736665200000,94340.0,94401.0,94251.0,94277.0,27.32538741,2025-01-12 07:00:00
1736668800000,94282.0,94347.0,94091.0,94107.0,14.04299337,2025-01-12 08:00:00
1736672400000,94116.0,94180.0,93685.0,93858.0,66.09277538,2025-01-12 09:00:00
1736676000000,93852.0,93987.0,93760.0,93962.0,34.24675872,2025-01-12 10:00:00
1736679600000,93959.0,94272.0,93952.0,94201.0,24.02823134,2025-01-12 11:00:00
1736683200000,94196.0,94521.0,94113.0,94295.0,24.71056198,2025-01-12 12:00:00
1736686800000,94294.0,94657.0,94274.0,94624.0,31.81336264,2025-01-12 13:00:00
1736690400000,94606.0,94907.0,94606.0,94737.0,15.99544084,2025-01-12 14:00:00
1736694000000,94772.0,95363.0,94646.0,95029.0,64.4467898,2025-01-12 15:00:00
1736697600000,95027.0,95095.0,94782.0,95005.0,43.63859547,2025-01-12 16:00:00
1736701200000,95008.0,95204.0,94936.0,95119.0,21.40472959,2025-01-12 17:00:00
1736704800000,95108.0,95238.0,94903.0,94971.0,18.52341121,2025-01-12 18:00:00
1736708400000,94963.0,95024.0,94550.0,94613.0,22.23410803,2025-01-12 19:00:00
1736712000000,94610.0,94768.0,94582.0,94646.0,6.81522156,2025-01-12 20:00:00
1736715600000,94660.0,94679.0,94283.0,94290.0,15.5957276,2025-01-12 21:00:00
1736719200000,94294.0,94304.0,93775.0,93880.0,28.20059732,2025-01-12 22:00:00
1736722800000,93938.0,94498.0,93926.0,94497.0,47.91856927,2025-01-12 23:00:00
1736726400000,94498.0,95846.0,94260.0,95288.0,171.16863035,2025-01-13 00:00:00
1736730000000,95261.0,95322.0,94080.0,94176.0,91.31824002,2025-01-13 01:00:00
1736733600000,94173.0,94445.0,93871.0,94173.0,18.04788712,2025-01-13 02:00:00
1736737200000,94196.0,94346.0,93951.0,94225.0,8.09763974,2025-01-13 03:00:00
1736740800000,94224.0,94828.0,94169.0,94506.0,83.44220491,2025-01-13 04:00:00
1736744400000,94433.0,94440.0,94001.0,94123.0,19.3851378,2025-01-13 05:00:00
1736748000000,94136.0,94265.0,93239.0,93538.0,51.14448189,2025-01-13 06:00:00
1736751600000,93607.0,93867.0,93433.0,93479.0,11.61937365,2025-01-13 07:00:00
1736755200000,93521.0,93584.0,92851.0,92981.0,20.09887245,2025-01-13 08:00:00
1736758800000,92973.0,93123.0,92612.0,92801.0,41.79307046,2025-01-13 09:00:00
1736762400000,92798.0,92798.0,91310.0,91543.0,104.4860334,2025-01-13 10:00:00
1736766000000,91568.0,91689.0,90754.0,90775.0,178.71915842,2025-01-13 11:00:00
1736769600000,90764.0,91201.0,90204.0,90633.0,320.63169566,2025-01-13 12:00:00
1736773200000,90652.0,91687.0,90490.0,91049.0,73.08255093,2025-01-13 13:00:00
1736776800000,91049.0,92196.0,89164.0,91768.0,306.26475509,2025-01-13 14:00:00
1736780400000,91764.0,93062.0,91526.0,92102.0,95.56364287,2025-01-13 15:00:00
1736784000000,92133.0,92223.0,91212.0,91281.0,46.72916719,2025-01-13 16:00:00
1736787600000,91278.0,92246.0,91197.0,91865.0,19.8348825,2025-01-13 17:00:00
1736791200000,91933.0,92359.0,91536.0,92031.0,57.07119203,2025-01-13 18:00:00
1736794800000,92029.0,92460.0,91571.0,92277.0,67.37119248,2025-01-13 19:00:00
1736798400000,92258.0,93732.0,91851.0,93542.0,116.40105641,2025-01-13 20:00:00
