timestamp,open,high,low,close,volume,datetime
1743721200000,82612.0,83094.0,82612.0,83094.0,0.36479129,2025-04-03 23:00:00
1743724800000,83216.0,83347.0,83060.0,83346.0,0.04171193,2025-04-04 00:00:00
1743728400000,83071.0,83208.0,82626.0,82641.0,0.25217753,2025-04-04 01:00:00
1743732000000,83052.0,83063.0,83052.0,83063.0,0.15998477,2025-04-04 02:00:00
1743735600000,82714.0,82816.0,82714.0,82816.0,0.03850929,2025-04-04 03:00:00
1743739200000,82838.0,82838.0,82838.0,82838.0,0.18686431,2025-04-04 04:00:00
1743742800000,82647.0,83120.0,82647.0,83117.0,0.06688543,2025-04-04 05:00:00
1743746400000,83104.0,83104.0,83104.0,83104.0,0.0121,2025-04-04 06:00:00
1743750000000,83156.0,84003.0,83156.0,84003.0,0.5402968,2025-04-04 07:00:00
1743753600000,84125.0,84565.0,84104.0,84565.0,0.49827007,2025-04-04 08:00:00
1743757200000,84287.0,84617.0,84241.0,84617.0,0.08203825,2025-04-04 09:00:00
1743760800000,84353.0,84353.0,82525.0,82525.0,0.70590955,2025-04-04 10:00:00
1743764400000,82718.0,82718.0,81751.0,82579.0,1.6228648,2025-04-04 11:00:00
1743768000000,82562.0,82925.0,82299.0,82794.0,1.87304026,2025-04-04 12:00:00
1743771600000,83008.0,83008.0,82351.0,82709.0,1.25043298,2025-04-04 13:00:00
1743775200000,82860.0,82939.0,81929.0,82741.0,1.23335852,2025-04-04 14:00:00
1743778800000,82607.0,83557.0,82607.0,83087.0,2.43171227,2025-04-04 15:00:00
1743782400000,82880.0,83499.0,82804.0,83499.0,3.09644072,2025-04-04 16:00:00
1743786000000,83581.0,84618.0,83146.0,84349.0,0.37563669,2025-04-04 17:00:00
1743789600000,84321.0,84350.0,83939.0,84212.0,0.30570229,2025-04-04 18:00:00
1743793200000,83874.0,84403.0,83838.0,83885.0,0.29581761,2025-04-04 19:00:00
1743796800000,84022.0,84255.0,83637.0,84255.0,1.06866253,2025-04-04 20:00:00
1743800400000,84120.0,84120.0,84120.0,84120.0,0.00231988,2025-04-04 21:00:00
1743804000000,84213.0,84213.0,84213.0,84213.0,0.00095682,2025-04-04 22:00:00
1743807600000,83877.0,83877.0,83877.0,83877.0,0.00043205,2025-04-04 23:00:00
1743811200000,83679.0,83679.0,83584.0,83584.0,0.01244461,2025-04-05 00:00:00
1743814800000,83804.0,84228.0,83804.0,84228.0,0.20078706,2025-04-05 01:00:00
1743818400000,83939.0,83940.0,83920.0,83920.0,0.36118221,2025-04-05 02:00:00
1743822000000,83756.0,83756.0,83683.0,83683.0,0.09158339,2025-04-05 03:00:00
1743825600000,83808.0,83808.0,83808.0,83808.0,0.00046474,2025-04-05 04:00:00
1743829200000,83643.0,83847.0,83643.0,83847.0,0.09209766,2025-04-05 05:00:00
1743832800000,83381.0,83381.0,83372.0,83372.0,0.04641734,2025-04-05 06:00:00
1743836400000,83391.0,83465.0,83391.0,83465.0,0.00452653,2025-04-05 07:00:00
1743840000000,83596.0,83596.0,83471.0,83553.0,0.01633858,2025-04-05 08:00:00
1743843600000,83605.0,83645.0,83605.0,83645.0,0.00432408,2025-04-05 09:00:00
1743847200000,83786.0,83786.0,83634.0,83634.0,0.00130976,2025-04-05 10:00:00
1743850800000,83487.0,83487.0,83487.0,83487.0,0.00046357,2025-04-05 11:00:00
1743854400000,83366.0,83366.0,83217.0,83217.0,0.00232438,2025-04-05 12:00:00
1743858000000,82858.0,82858.0,82628.0,82628.0,0.17254534,2025-04-05 13:00:00
1743861600000,82990.0,82990.0,82921.0,82933.0,0.01237623,2025-04-05 14:00:00
1743865200000,82691.0,82691.0,82616.0,82616.0,0.00149612,2025-04-05 15:00:00
1743868800000,82791.0,82791.0,82695.0,82695.0,0.00891764,2025-04-05 16:00:00
1743872400000,82695.0,82695.0,82695.0,82695.0,0.0,2025-04-05 17:00:00
1743876000000,83015.0,83015.0,83015.0,83015.0,0.0062,2025-04-05 18:00:00
1743879600000,83068.0,83068.0,82850.0,82850.0,0.02321025,2025-04-05 19:00:00
1743883200000,82990.0,82995.0,82990.0,82995.0,0.00363409,2025-04-05 20:00:00
1743886800000,82995.0,82995.0,82995.0,82995.0,0.0,2025-04-05 21:00:00
1743890400000,83067.0,83067.0,83067.0,83067.0,0.00024128,2025-04-05 22:00:00
1743894000000,83216.0,83216.0,83216.0,83216.0,0.00281453,2025-04-05 23:00:00
1743897600000,83513.0,83549.0,83488.0,83542.0,0.01316237,2025-04-06 00:00:00
1743901200000,83553.0,83688.0,83486.0,83486.0,0.02437316,2025-04-06 01:00:00
1743904800000,83466.0,83466.0,83350.0,83407.0,0.04558847,2025-04-06 02:00:00
1743908400000,83407.0,83407.0,83324.0,83324.0,0.00218903,2025-04-06 03:00:00
1743912000000,83448.0,83448.0,83448.0,83448.0,0.01106158,2025-04-06 04:00:00
1743915600000,83482.0,83531.0,83375.0,83478.0,0.05497171,2025-04-06 05:00:00
1743919200000,83354.0,83435.0,83159.0,83159.0,0.03718157,2025-04-06 06:00:00
1743922800000,83173.0,83173.0,83092.0,83100.0,0.00841096,2025-04-06 07:00:00
1743926400000,82971.0,82971.0,82971.0,82971.0,0.00117872,2025-04-06 08:00:00
1743930000000,82971.0,82971.0,82971.0,82971.0,0.0,2025-04-06 09:00:00
1743933600000,82870.0,82870.0,82862.0,82862.0,0.04205112,2025-04-06 10:00:00
1743937200000,82814.0,82814.0,82701.0,82701.0,0.00232652,2025-04-06 11:00:00
1743940800000,82930.0,82930.0,82718.0,82779.0,0.09598197,2025-04-06 12:00:00
1743944400000,82779.0,82779.0,82779.0,82779.0,0.0,2025-04-06 13:00:00
1743948000000,82580.0,82580.0,82421.0,82556.0,0.00631529,2025-04-06 14:00:00
1743951600000,82502.0,82628.0,82502.0,82628.0,0.01127535,2025-04-06 15:00:00
1743955200000,82469.0,82469.0,82391.0,82391.0,0.0089188,2025-04-06 16:00:00
1743958800000,81943.0,81943.0,80844.0,80844.0,0.4434451,2025-04-06 17:00:00
1743962400000,80453.0,80486.0,78865.0,78961.0,1.85093784,2025-04-06 18:00:00
1743966000000,79419.0,79839.0,79128.0,79584.0,2.27642349,2025-04-06 19:00:00
1743969600000,79601.0,79601.0,78645.0,79095.0,0.30822887,2025-04-06 20:00:00
